group,Source,Record.Type,ID,species,spp,Latitude,Longitude,Collector,Date collected,Sex,Data.Resource.Name
ALA,Atlas of Living Australia,Museum Record,R.44627,laevis,Aipysurus laevis laevis,-12.2,123.083,,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,292993,laevis,Aipysurus laevis laevis,-11.97,123.38,RSS,2013-09-01,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,R.44629,laevis,Aipysurus laevis laevis,-14.083,121.833,,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44633,laevis,Aipysurus laevis laevis,-14.083,121.333,,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44643,laevis,Aipysurus laevis laevis,-12.2,123.083,Alpha Helix Expedition,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,301353,laevis,Aipysurus laevis laevis,-9.53,129.17,TPC,2015-09-07,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,301453,laevis,Aipysurus laevis laevis,-9.53,129.17,TPC,2015-09-07,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,96763,laevis,Aipysurus laevis laevis,-19.23,152.33,ATC,2012-09-11,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,R.44860,laevis,Aipysurus laevis laevis,-12.2,123.083,"Parker, F",,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44864,laevis,Aipysurus laevis laevis,-14.083,121.833,"Parker, F",,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44868,laevis,Aipysurus laevis laevis,-14.083,121.833,Alpha Helix Expedition,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44866,laevis,Aipysurus laevis laevis,-12.2,123.083,"Parker, F",,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,96762,laevis,Aipysurus laevis laevis,-19.23,152.33,ATC,2012-09-11,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,R.44898,laevis,Aipysurus laevis laevis,-12.2,123.083,,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.44904,laevis,Aipysurus laevis laevis,-12.2,123.083,,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,96848,laevis,Aipysurus laevis laevis,-19.23,152.33,TPC,2012-09-11,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,R.45055,laevis,Aipysurus laevis laevis,-12.2,123.083,,,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.8642,laevis,Aipysurus laevis laevis,-17.3,146.466,"Paradice, W E J",,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.8643,laevis,Aipysurus laevis laevis,-17.3,146.466,"Paradice, W E J",,,Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,98621,laevis,Aipysurus laevis laevis,-19.28,152.22,ATC,2012-09-09,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,R.16849,laevis,Aipysurus laevis laevis,-15,137,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.17774,laevis,Aipysurus laevis laevis,-12.55,123.55,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.17776,laevis,Aipysurus laevis laevis,-12.55,123.55,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.21269,laevis,Aipysurus laevis laevis,-11.98,123.33,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R.21274,laevis,Aipysurus laevis laevis,-11.98,123.33,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,98622,laevis,Aipysurus laevis laevis,-19.28,152.22,ATC,2012-09-09,,Reef Life Survey: Global reef fish dataset
ALA,Atlas of Living Australia,Museum Record,R.26519,laevis,Aipysurus laevis laevis,-10.15,129.56,,,,Northern Territory Museum and Art Gallery provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J23157,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J23156,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,Female,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J24588,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J24873,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J25970,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J25971,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J32033,laevis,Aipysurus laevis laevis,-25.083333,153.033333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J3310,laevis,Aipysurus laevis laevis,-27.416667,153.333333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J3335,laevis,Aipysurus laevis laevis,-27.416667,153.333333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J45737,laevis,Aipysurus laevis laevis,-18.55,146.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J45736,laevis,Aipysurus laevis laevis,-18.55,146.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J45738,laevis,Aipysurus laevis laevis,-18.55,146.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J45739,laevis,Aipysurus laevis laevis,-18.55,146.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J45741,laevis,Aipysurus laevis laevis,-18.55,146.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J45740,laevis,Aipysurus laevis laevis,-18.55,146.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J16921,laevis,Aipysurus laevis laevis,-24.866667,152.483333,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J16924,laevis,Aipysurus laevis laevis,-24.716667,152.316667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J28948,laevis,Aipysurus laevis laevis,-16.5,145.666667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J3773,laevis,Aipysurus laevis laevis,-27.266667,153.1,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J48632,laevis,Aipysurus laevis laevis,-12.9,141.55,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,J61621,laevis,Aipysurus laevis laevis,-19.166667,146.916667,,,,Queensland Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R14151,laevis,Aipysurus laevis laevis,-12.75,141.75,"GAMBERG,E.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R14207,laevis,Aipysurus laevis laevis,-18,122.25,SPALDING EXPEDITION,,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R171,laevis,Aipysurus laevis laevis,-18.166667,122.166667,"MJOBERG,E.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R27206,laevis,Aipysurus laevis laevis,-21.583333,115.083333,"POOLE,W. ET AL.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R98799,laevis,Aipysurus laevis laevis,-24.666667,113.333333,CALM,,Male,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R23635,laevis,Aipysurus laevis laevis,-12.75,141.75,"GEORGE,R.W.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R31442,laevis,Aipysurus laevis laevis,-22,114.333333,"BATHGATE,D.G.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R44181,laevis,Aipysurus laevis laevis,-21.716667,114.416667,"ROWE,R.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R44421,laevis,Aipysurus laevis laevis,-19.5,120.5,"SEABROOK,J.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R61732,laevis,Aipysurus laevis laevis,-20.633333,116.466667,"SEMENIUK,V.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R73665,laevis,Aipysurus laevis laevis,-20,116.666667,"CLIFF,M.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R93498,laevis,Aipysurus laevis laevis,-14.083333,121.833333,"BERRY,P.F. ET AL.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,R93499,laevis,Aipysurus laevis laevis,-14.083333,121.833333,"BERRY,P.F. ET AL.",,,Western Australian Museum provider for OZCAM
ALA,Atlas of Living Australia,Museum Record,20349,laevis,Aipysurus laevis laevis,-22.60000038,166.2799988,,,,Ocean Biogeographic Information System
ALA,Atlas of Living Australia,Museum Record,20352,laevis,Aipysurus laevis laevis,-22.26000023,166.4299927,,,,Ocean Biogeographic Information System
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,fuscus,Aipysurus fuscus,-14.08,121.95,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,fuscus,Aipysurus fuscus,-14.19,121.81,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,fuscus,Aipysurus fuscus,-14.19,121.81,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,fuscus,Aipysurus fuscus,-14.19,121.81,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,fuscus,Aipysurus fuscus,-14.06,121.77,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-20.9,115.3,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.24,114.28,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.24,114.28,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.15,114.28,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.08,114.28,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.24,114.28,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.38,114.19,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.4,114.05,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.4,114.04,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.4,114.04,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.4,114.04,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.4,114.04,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.38,114.03,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.38,114.03,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.39,114.02,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.39,114.02,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.37,114.01,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.37,114.01,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.37,114.01,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.23,114,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.28,113.99,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.24,113.98,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.24,113.98,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.24,113.98,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.24,113.98,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.24,113.98,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.08,113.91,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-26.08,113.91,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.1,113.87,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,apraefrontalis,Aipysurus apraefrontalis,-22.1,113.87,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-26.35,113.71,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.75,113.66,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.75,113.66,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.75,113.66,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.75,113.66,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.75,113.66,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.75,113.66,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.4,113.64,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.39,113.59,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.39,113.59,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.16,113.58,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.22,113.57,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.22,113.57,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,foliosquama,Aipysurus foliosquama,-25.34,113.56,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
Survey_Blanche,D'Anastasi et al. 2016,Snorkel/SCUBA Survey,,pooleorum,Aipysurus laevis pooleorum,-25.93,113.53,"D'Anastasi, B.",,,
